NOM;CODI;DATA_INI;DATA_FI;RESIDENCIA;IEPG_CONFIRMAT;R0_CONFIRMAT_M;IA14;TAXA_CASOS_CONFIRMAT;CASOS_CONFIRMAT;TAXA_PCRTAR;PCR;TAR;PERC_PCRTAR_POSITIVES;INGRESSOS_TOTAL;INGRESSOS_CRITIC;EXITUS;CASOS_PCR;CASOS_TAR;POSITIVITAT_PCR_NUM;POSITIVITAT_TAR_NUM;POSITIVITAT_PCR_DEN;POSITIVITAT_TAR_DEN;VACUNATS_DOSI_1;VACUNATS_DOSI_2
CATALUNYA;GLOBAL;2021-08-20;2021-08-26;No;178.207;0.841129;211.8668;91.0527;7052;1866.1949;87926;56610;6.2115;614;149;96;2741;4311;3042;4333;69305;49427;74698;192080
CATALUNYA;GLOBAL;2021-08-20;2021-08-26;--;;;0.0000;0.0000;329;0.0000;9874;45;1.6941;68;16;1;187;142;156;10;9759;40;1222;883
CATALUNYA;GLOBAL;2021-08-20;2021-08-26;Si;;;465.7615;215.1846;152;17463.9353;10525;1811;2.0477;41;1;22;111;41;117;41;6553;1163;92;175
CATALUNYA;GLOBAL;2021-08-19;2021-08-25;Si;;;471.4243;222.2631;157;18664.4393;11331;1853;2.0655;44;1;24;108;49;121;50;7071;1208;98;177
CATALUNYA;GLOBAL;2021-08-19;2021-08-25;No;188.921;0.856013;220.6984;96.3207;7460;1892.6638;89437;57149;6.4916;627;133;100;2896;4564;3223;4593;70391;50011;80201;180078
CATALUNYA;GLOBAL;2021-08-19;2021-08-25;--;;;0.0000;0.0000;377;0.0000;9926;42;1.9002;66;16;2;212;165;179;8;9804;37;1226;793
CATALUNYA;GLOBAL;2021-08-18;2021-08-24;--;;;0.0000;0.0000;414;0.0000;9817;46;2.1060;73;19;4;229;185;196;9;9693;41;1320;939
CATALUNYA;GLOBAL;2021-08-18;2021-08-24;Si;;;471.4243;229.3415;162;18766.3689;11411;1845;2.1300;47;0;30;110;52;121;54;6999;1217;94;162
CATALUNYA;GLOBAL;2021-08-18;2021-08-24;No;200.438;0.864501;231.8540;101.1755;7836;1884.5036;88142;57812;6.8283;659;138;91;3019;4817;3340;4849;69304;50623;82584;166881
CATALUNYA;GLOBAL;2021-08-17;2021-08-23;No;210.652;0.866569;243.0872;105.3201;8157;1895.4398;88234;58567;7.0939;671;139;110;3092;5065;3451;5112;69331;51379;89546;154058
CATALUNYA;GLOBAL;2021-08-17;2021-08-23;--;;;0.0000;0.0000;463;0.0000;9692;45;2.3181;72;18;5;246;217;213;10;9580;40;1372;912
CATALUNYA;GLOBAL;2021-08-17;2021-08-23;Si;;;498.3224;223.6788;158;19639.8488;11937;1936;1.9231;51;0;36;102;56;110;57;7426;1258;99;146
CATALUNYA;GLOBAL;2021-08-16;2021-08-22;--;;;0.0000;0.0000;476;0.0000;9617;55;2.3446;70;16;5;249;227;214;10;9506;48;1434;880
CATALUNYA;GLOBAL;2021-08-16;2021-08-22;Si;;;557.7813;263.3180;186;20528.9012;12494;2007;2.1982;52;0;38;129;57;143;58;7820;1324;109;149
CATALUNYA;GLOBAL;2021-08-16;2021-08-22;No;223.185;0.867272;257.3416;111.7243;8653;1910.0170;88430;59500;7.4320;703;139;114;3252;5401;3579;5455;69358;52197;107868;145644
CATALUNYA;GLOBAL;2021-08-15;2021-08-21;No;227.292;0.86411;263.0356;114.8101;8892;1917.9318;88803;59740;7.5872;743;149;119;3293;5599;3632;5632;69655;52446;108927;143753
CATALUNYA;GLOBAL;2021-08-15;2021-08-21;--;;;0.0000;0.0000;489;0.0000;9673;56;2.3621;69;17;4;254;235;218;9;9561;49;1449;878
CATALUNYA;GLOBAL;2021-08-15;2021-08-21;Si;;;570.5225;273.2279;193;20550.1366;12582;1934;2.2712;59;0;39;130;63;144;64;7878;1280;108;149
CATALUNYA;GLOBAL;2021-08-14;2021-08-20;--;;;0.0000;0.0000;503;0.0000;9783;57;2.4588;67;14;5;265;238;227;12;9670;50;1480;872
CATALUNYA;GLOBAL;2021-08-14;2021-08-20;Si;;;554.9499;244.9141;173;20789.3879;12731;1954;2.0138;60;0;45;109;64;122;65;7946;1340;109;150
CATALUNYA;GLOBAL;2021-08-14;2021-08-20;No;230.543;0.855598;269.4527;117.5861;9107;1928.7389;89238;60142;7.6607;787;162;125;3335;5772;3619;5789;69940;52868;122036;138414
CATALUNYA;GLOBAL;2021-08-13;2021-08-19;--;;;0.0000;0.0000;518;0.0000;9834;59;2.5615;64;11;5;267;251;236;14;9706;54;1735;869
CATALUNYA;GLOBAL;2021-08-13;2021-08-19;Si;;;644.1383;250.5768;177;21337.2595;13126;1946;2.0477;65;0;54;112;65;128;66;8148;1326;131;167
CATALUNYA;GLOBAL;2021-08-13;2021-08-19;No;236.798;0.84074;281.6542;120.8140;9357;1950.9081;90646;60451;7.8451;831;146;126;3441;5916;3816;5917;70913;53151;132939;139733
CATALUNYA;GLOBAL;2021-08-12;2021-08-18;No;244.528;0.831076;294.2301;124.3777;9633;1973.8521;92021;60853;7.9971;868;166;127;3521;6112;3943;6109;72173;53522;144352;149544
CATALUNYA;GLOBAL;2021-08-12;2021-08-18;--;;;0.0000;0.0000;509;0.0000;9818;66;2.5284;67;16;4;262;247;230;17;9710;59;2068;969
CATALUNYA;GLOBAL;2021-08-12;2021-08-18;Si;;;669.6207;249.1612;176;21154.6356;13064;1879;2.0064;75;0;62;113;63;125;63;8083;1287;144;191
CATALUNYA;GLOBAL;2021-08-11;2021-08-17;--;;;0.0000;0.0000;531;0.0000;10110;68;2.6256;75;13;2;279;252;249;15;9994;61;2231;845
CATALUNYA;GLOBAL;2021-08-11;2021-08-17;Si;;;741.8208;242.0827;171;21389.6399;13120;1989;1.9005;74;0;62;107;64;120;63;8290;1339;149;202
CATALUNYA;GLOBAL;2021-08-11;2021-08-17;No;255.217;0.824907;309.3884;130.6785;10121;1999.4171;93738;61116;8.2986;876;170;133;3706;6415;4164;6414;73694;53773;164383;145145
CATALUNYA;GLOBAL;2021-08-10;2021-08-16;No;268.048;0.818813;327.3614;137.7670;10670;2036.9383;95662;62098;8.5453;933;177;130;3954;6716;4392;6707;75237;54647;191847;133787
CATALUNYA;GLOBAL;2021-08-10;2021-08-16;--;;;0.0000;0.0000;537;0.0000;10139;70;2.7604;82;20;1;291;246;265;13;10008;63;2238;839
CATALUNYA;GLOBAL;2021-08-10;2021-08-16;Si;;;787.1228;274.6436;194;22118.7196;13605;2019;2.1274;74;0;61;137;57;153;58;8552;1366;160;204
CATALUNYA;GLOBAL;2021-08-09;2021-08-15;--;;;0.0000;0.0000;570;0.0000;10045;70;2.9509;94;22;2;300;270;276;18;9902;61;2098;813
CATALUNYA;GLOBAL;2021-08-09;2021-08-15;Si;;;802.6954;294.4632;208;22895.9327;14193;1980;2.1771;80;0;66;140;68;157;67;8947;1342;154;190
CATALUNYA;GLOBAL;2021-08-09;2021-08-15;No;284.137;0.812461;349.7243;145.6173;11278;2071.3865;97167;63261;8.9258;978;231;139;4125;7153;4647;7148;76320;55825;189430;128779
CATALUNYA;GLOBAL;2021-08-08;2021-08-14;--;;;0.0000;0.0000;590;0.0000;10101;69;2.9667;114;33;2;303;287;278;19;9951;60;2063;813
CATALUNYA;GLOBAL;2021-08-08;2021-08-14;Si;;;816.8523;297.2946;210;23227.2038;14422;1985;2.1487;82;0;67;142;68;156;68;9070;1355;156;188
CATALUNYA;GLOBAL;2021-08-08;2021-08-14;No;288.382;0.809799;356.1155;148.2254;11480;2081.9741;97817;63431;9.0267;994;225;136;4210;7270;4743;7247;76861;55967;194805;132099
CATALUNYA;GLOBAL;2021-08-07;2021-08-13;No;296.565;0.809587;366.3157;151.8665;11762;2107.4487;98998;64223;9.1311;1010;218;145;4287;7475;4859;7435;77891;56748;192879;126132
CATALUNYA;GLOBAL;2021-08-07;2021-08-13;--;;;0.0000;0.0000;609;0.0000;10510;67;3.0222;129;37;1;322;287;298;17;10365;58;1982;821
CATALUNYA;GLOBAL;2021-08-07;2021-08-13;Si;;;842.3347;310.0358;219;23272.5059;14507;1932;2.1764;77;0;65;149;70;159;69;9166;1310;161;186
CATALUNYA;GLOBAL;2021-08-06;2021-08-12;--;;;0.0000;0.0000;650;0.0000;10727;74;3.3703;153;123;1;367;283;340;19;10589;63;1769;759
CATALUNYA;GLOBAL;2021-08-06;2021-08-12;Si;;;930.1074;393.5614;278;24944.4342;15503;2117;2.6629;76;0;66;206;72;227;71;9767;1424;158;153
CATALUNYA;GLOBAL;2021-08-06;2021-08-12;No;314.49;0.805834;390.2668;160.8401;12457;2169.1146;101711;66286;9.3838;1040;217;148;4578;7879;5126;7888;80103;58583;192925;121159
CATALUNYA;GLOBAL;2021-08-05;2021-08-11;No;330.457;0.79898;413.5981;169.8524;13155;2199.1858;102317;68009;9.7727;1081;230;148;4827;8328;5390;8371;80610;60201;206995;107332
CATALUNYA;GLOBAL;2021-08-05;2021-08-11;--;;;0.0000;0.0000;691;0.0000;10727;73;3.5986;182;122;1;393;298;365;18;10579;64;1515;650
CATALUNYA;GLOBAL;2021-08-05;2021-08-11;Si;;;1002.3075;420.4595;297;25557.4274;15871;2182;2.6709;67;0;59;225;72;239;70;10104;1465;164;109
CATALUNYA;GLOBAL;2021-08-04;2021-08-10;--;;;0.0000;0.0000;740;0.0000;10710;72;3.7629;205;127;2;415;325;380;20;10567;63;1308;592
CATALUNYA;GLOBAL;2021-08-04;2021-08-10;Si;;;1112.7312;499.7380;353;26738.1117;16739;2148;3.0541;73;0;55;275;78;298;76;10788;1458;178;110
CATALUNYA;GLOBAL;2021-08-04;2021-08-10;No;348.746;0.789612;441.6680;178.7098;13841;2263.2921;105557;69734;9.9866;1164;251;154;5058;8783;5655;8819;83092;61842;222109;98808
CATALUNYA;GLOBAL;2021-08-03;2021-08-09;--;;;0.0000;0.0000;800;0.0000;11130;88;3.9559;240;126;3;455;345;413;25;10995;77;1242;568
CATALUNYA;GLOBAL;2021-08-03;2021-08-09;Si;;;1175.0215;512.4792;362;27577.6151;17201;2279;3.1047;77;1;54;282;80;314;78;11074;1552;206;103
CATALUNYA;GLOBAL;2021-08-03;2021-08-09;No;370.15;0.779846;474.6443;189.5943;14684;2323.7830;108247;71729;10.3588;1215;272;150;5334;9350;6062;9388;85385;63764;223590;95209
CATALUNYA;GLOBAL;2021-08-02;2021-08-08;No;399.517;0.770958;518.2081;204.1070;15808;2395.4555;110803;74724;10.6654;1222;247;146;5736;10072;6415;10014;87485;66555;215423;103815
CATALUNYA;GLOBAL;2021-08-02;2021-08-08;--;;;0.0000;0.0000;817;0.0000;11106;84;4.0051;246;125;2;468;349;422;21;10985;76;1263;599
CATALUNYA;GLOBAL;2021-08-02;2021-08-08;Si;;;1258.5472;508.2322;359;27590.3563;17080;2409;3.1155;80;1;53;284;75;313;77;10885;1633;215;105
CATALUNYA;GLOBAL;2021-08-01;2021-08-07;--;;;0.0000;0.0000;811;0.0000;10965;87;4.1354;246;114;2;474;337;429;23;10851;79;1263;599
CATALUNYA;GLOBAL;2021-08-01;2021-08-07;Si;;;1271.2884;519.5577;367;28098.5885;17098;2750;3.1272;79;1;56;286;81;318;82;10910;1881;218;105
CATALUNYA;GLOBAL;2021-08-01;2021-08-07;No;407.198;0.761458;534.7608;207.8901;16101;2426.4176;112089;75836;10.7180;1244;261;148;5850;10251;6544;10196;88602;67584;213220;108014
CATALUNYA;GLOBAL;2021-07-31;2021-08-06;No;415.749;0.748026;555.7939;214.4492;16609;2468.8193;113192;78017;10.8234;1289;283;149;6043;10566;6709;10514;89648;69480;206558;122473
CATALUNYA;GLOBAL;2021-07-31;2021-08-06;--;;;0.0000;0.0000;772;0.0000;9614;90;4.2875;238;113;2;433;339;388;23;9505;81;1260;593
CATALUNYA;GLOBAL;2021-07-31;2021-08-06;Si;;;1295.3551;532.2989;376;28620.9776;17466;2751;3.2340;86;1;54;292;84;333;88;11157;1861;211;107
CATALUNYA;GLOBAL;2021-07-30;2021-08-05;--;;;0.0000;0.0000;746;0.0000;7689;92;4.5336;241;30;2;371;375;324;24;7591;85;1331;694
CATALUNYA;GLOBAL;2021-07-30;2021-08-05;Si;;;1360.4768;536.5460;379;27797.0468;16633;3002;3.3100;88;3;54;291;88;328;93;10715;2004;226;112
CATALUNYA;GLOBAL;2021-07-30;2021-08-05;No;439.185;0.740191;593.3409;229.4267;17769;2584.4688;116830;83336;11.1055;1412;302;157;6365;11404;7209;11350;92793;74323;208715;129272
CATALUNYA;GLOBAL;2021-07-29;2021-08-04;--;;;0.0000;0.0000;725;0.0000;6222;104;4.8483;232;33;2;319;406;273;29;6135;94;1301;784
CATALUNYA;GLOBAL;2021-07-29;2021-08-04;Si;;;1540.2692;581.8480;411;27767.3174;16467;3147;3.7377;92;3;58;314;97;365;108;10583;2072;221;140
CATALUNYA;GLOBAL;2021-07-29;2021-08-04;No;468.499;0.738868;634.0771;243.7457;18878;2684.5726;120877;87042;11.3299;1458;318;162;6742;12136;7627;12090;96248;77778;198719;142577
CATALUNYA;GLOBAL;2021-07-28;2021-08-03;No;507.086;0.741766;683.6190;262.9582;20366;2781.5777;124887;90545;11.7562;1542;306;162;7246;13120;8177;13077;99803;80987;185478;163156
CATALUNYA;GLOBAL;2021-07-28;2021-08-03;--;;;0.0000;0.0000;692;0.0000;4591;119;5.1959;215;33;1;255;437;207;33;4512;107;1475;894
CATALUNYA;GLOBAL;2021-07-28;2021-08-03;Si;;;1603.9752;612.9931;433;27450.2031;15999;3391;3.9276;93;5;67;308;125;348;136;10125;2198;226;134
CATALUNYA;GLOBAL;2021-07-27;2021-08-02;--;;;0.0000;0.0000;630;0.0000;2680;109;5.5720;209;31;1;166;464;119;32;2613;97;1497;1095
CATALUNYA;GLOBAL;2021-07-27;2021-08-02;Si;;;1656.3557;662.5422;468;26514.4329;15362;3367;4.2581;94;4;69;302;166;338;176;9890;2181;190;131
CATALUNYA;GLOBAL;2021-07-27;2021-08-02;No;548.633;0.746774;734.6716;285.0500;22077;2891.7268;130532;93431;12.2909;1602;305;164;7729;14348;8741;14385;104446;83709;176984;175031
CATALUNYA;GLOBAL;2021-07-26;2021-08-01;No;601.862;0.753478;798.7778;314.1011;24327;2971.6756;133455;96700;13.1263;1696;301;157;8366;15961;9401;16089;107259;86931;176122;175750
CATALUNYA;GLOBAL;2021-07-26;2021-08-01;--;;;0.0000;0.0000;664;0.0000;1365;121;8.8464;214;30;1;136;528;86;39;1306;107;1497;1253
CATALUNYA;GLOBAL;2021-07-26;2021-08-01;Si;;;1731.3872;750.3149;530;25980.7183;14885;3467;4.6390;102;4;74;348;182;374;183;9716;2291;194;130
CATALUNYA;GLOBAL;2021-07-25;2021-07-31;--;;;0.0000;0.0000;681;0.0000;1042;128;10.3102;205;34;1;124;557;72;41;982;114;1501;1259
CATALUNYA;GLOBAL;2021-07-25;2021-07-31;Si;;;1744.1284;751.7306;531;25871.7102;14981;3294;4.6909;102;5;75;352;179;380;180;9770;2168;190;135
CATALUNYA;GLOBAL;2021-07-25;2021-07-31;No;627.795;0.759465;826.6282;326.8707;25316;2994.7745;134100;97844;13.5079;1775;314;167;8573;16743;9577;16864;107683;88062;173903;182991
CATALUNYA;GLOBAL;2021-07-24;2021-07-30;No;658.478;0.766543;859.0234;341.3446;26437;3021.2950;136018;97980;13.9489;1819;301;174;8921;17516;9982;17583;109277;88337;177208;181939
CATALUNYA;GLOBAL;2021-07-24;2021-07-30;--;;;0.0000;0.0000;691;0.0000;772;131;12.5899;204;34;1;114;577;62;43;716;118;1488;1267
CATALUNYA;GLOBAL;2021-07-24;2021-07-30;Si;;;1762.5323;763.0561;539;25952.4045;14984;3348;4.6792;105;6;80;354;185;373;185;9721;2204;191;137
CATALUNYA;GLOBAL;2021-07-23;2021-07-29;No;706.93;0.78098;905.1825;363.9142;28185;3108.4614;141525;99224;14.4064;1830;299;162;9573;18612;10685;18665;113846;89883;173262;198609
CATALUNYA;GLOBAL;2021-07-23;2021-07-29;--;;;0.0000;0.0000;700;0.0000;581;131;14.8670;205;32;1;99;601;51;44;523;116;1460;1383
CATALUNYA;GLOBAL;2021-07-23;2021-07-29;Si;;;1732.8029;823.9308;582;25132.7208;14734;3019;5.2141;109;4;76;395;187;418;186;9561;2023;227;175
CATALUNYA;GLOBAL;2021-07-22;2021-07-28;--;;;0.0000;0.0000;726;0.0000;374;125;17.9724;206;29;1;88;638;37;41;324;110;1656;1458
CATALUNYA;GLOBAL;2021-07-22;2021-07-28;Si;;;1795.0932;958.4212;677;24716.5083;14532;2927;5.8208;113;5;73;491;186;486;181;9469;1990;234;166
CATALUNYA;GLOBAL;2021-07-22;2021-07-28;No;761.959;0.796864;956.1963;390.3314;30231;3164.5753;142622;102473;15.1414;1872;289;151;10264;19967;11421;20093;115075;93056;172024;205225
CATALUNYA;GLOBAL;2021-07-21;2021-07-27;No;820.669;0.814158;1007.9978;420.6608;32580;3182.2642;139965;106500;16.1620;1889;298;138;10982;21598;12268;21798;113810;96968;154417;219537
CATALUNYA;GLOBAL;2021-07-21;2021-07-27;--;;;0.0000;0.0000;762;0.0000;363;113;19.0361;213;26;1;88;674;41;38;316;99;1578;1389
CATALUNYA;GLOBAL;2021-07-21;2021-07-27;Si;;;1758.2853;990.9820;700;23896.8246;13972;2908;6.0977;106;3;64;504;196;501;187;9238;2045;241;173
CATALUNYA;GLOBAL;2021-07-20;2021-07-26;--;;;0.0000;0.0000;798;0.0000;366;113;21.5640;200;28;0;100;698;47;44;319;103;1660;1300
CATALUNYA;GLOBAL;2021-07-20;2021-07-26;Si;;;1705.9048;993.8134;702;22935.5720;13068;3133;6.3136;113;3;58;527;175;520;163;8600;2218;252;184
CATALUNYA;GLOBAL;2021-07-20;2021-07-26;No;876.773;0.830397;1055.8483;449.6216;34823;3191.7801;136640;110562;17.0758;1955;318;126;11840;22983;13161;23221;112169;100893;146699;232075
CATALUNYA;GLOBAL;2021-07-19;2021-07-25;No;935.523;0.84823;1102.9112;484.6766;37538;3243.4008;137429;113771;17.9734;1942;301;134;12428;25110;13715;25328;113175;104052;141031;261619
CATALUNYA;GLOBAL;2021-07-19;2021-07-25;--;;;0.0000;0.0000;846;0.0000;356;109;20.2439;194;31;1;102;744;41;42;310;100;1705;1190
CATALUNYA;GLOBAL;2021-07-19;2021-07-25;Si;;;1612.4693;981.0722;693;20388.7481;11356;3046;6.9794;105;3;47;517;176;503;171;7517;2140;235;193
CATALUNYA;GLOBAL;2021-07-18;2021-07-24;No;974.302;0.866889;1123.9055;499.7574;38706;3257.7972;138007;114308;18.4198;1926;281;114;12678;26028;14059;26208;113916;104691;141251;262945
CATALUNYA;GLOBAL;2021-07-18;2021-07-24;--;;;0.0000;0.0000;858;0.0000;353;108;19.5599;204;31;1;100;758;39;41;311;98;1768;1191
CATALUNYA;GLOBAL;2021-07-18;2021-07-24;Si;;;1591.2340;992.3977;701;19595.9624;10936;2906;7.2924;105;3;41;517;184;502;177;7274;2037;237;192
CATALUNYA;GLOBAL;2021-07-17;2021-07-23;--;;;0.0000;0.0000;917;0.0000;356;104;20.8845;212;31;1;110;807;46;39;313;94;1887;1180
CATALUNYA;GLOBAL;2021-07-17;2021-07-23;Si;;;1545.9320;999.4761;706;18621.9686;10364;2790;7.6897;99;2;31;512;194;502;186;6977;1970;239;194
CATALUNYA;GLOBAL;2021-07-17;2021-07-23;No;1026.97;0.897169;1144.6803;517.6787;40094;3271.0962;138771;114574;18.9301;1927;283;91;13048;27046;14401;27246;114922;105082;139415;272965
CATALUNYA;GLOBAL;2021-07-16;2021-07-22;No;1096.24;0.931786;1176.4945;541.2683;41921;3220.7925;135008;114441;20.0253;1916;285;93;13328;28593;14728;28895;112615;105224;139296;276043
CATALUNYA;GLOBAL;2021-07-16;2021-07-22;--;;;0.0000;0.0000;993;0.0000;281;103;29.4643;205;33;1;139;854;61;38;242;94;1969;935
CATALUNYA;GLOBAL;2021-07-16;2021-07-22;Si;;;1385.9591;908.8721;642;17745.6573;9995;2540;7.1722;97;2;23;447;195;425;186;6721;1798;201;153
CATALUNYA;GLOBAL;2021-07-15;2021-07-21;--;;;0.0000;0.0000;1114;0.0000;329;116;34.2569;205;29;1;189;925;95;41;289;108;2004;707
CATALUNYA;GLOBAL;2021-07-15;2021-07-21;Si;;;1180.6843;836.6719;591;16171.4115;9070;2353;7.3294;92;2;18;367;224;365;213;6208;1678;191;146
CATALUNYA;GLOBAL;2021-07-15;2021-07-21;No;1157.35;0.956252;1210.2972;565.8649;43826;3194.3108;131496;115902;20.9418;1899;276;86;13723;30103;15149;30384;110754;106672;161886;271383
CATALUNYA;GLOBAL;2021-07-14;2021-07-20;No;1202.05;0.967555;1242.3568;587.3370;45489;3184.4076;129774;116857;21.6812;1849;262;79;14156;31333;15629;31616;110109;107799;178627;279481
CATALUNYA;GLOBAL;2021-07-14;2021-07-20;--;;;0.0000;0.0000;1196;0.0000;355;127;36.3844;212;30;1;221;975;116;43;317;120;2118;647
CATALUNYA;GLOBAL;2021-07-14;2021-07-20;Si;;;1037.6997;767.3032;542;14490.9891;8148;2088;7.6204;93;2;14;348;194;351;187;5590;1470;224;147
CATALUNYA;GLOBAL;2021-07-13;2021-07-19;No;1232.12;0.976677;1261.5434;606.2267;46952;3229.4821;132922;117200;21.9569;1743;219;76;14437;32515;15878;32728;113049;108321;168734;302820
CATALUNYA;GLOBAL;2021-07-13;2021-07-19;--;;;0.0000;0.0000;1313;0.0000;371;127;36.8653;213;25;1;239;1074;127;40;333;120;2132;620
CATALUNYA;GLOBAL;2021-07-13;2021-07-19;Si;;;924.4446;712.0913;503;13010.1788;7539;1651;7.7834;78;2;10;318;185;313;180;5161;1173;235;162
CATALUNYA;GLOBAL;2021-07-12;2021-07-18;--;;;0.0000;0.0000;1434;0.0000;398;130;39.6624;204;26;0;277;1157;148;40;352;122;2188;587
CATALUNYA;GLOBAL;2021-07-12;2021-07-18;Si;;;788.5385;631.3971;446;12133.8675;7156;1415;7.5775;68;2;9;276;170;286;166;4944;1021;250;171
CATALUNYA;GLOBAL;2021-07-12;2021-07-18;No;1238.25;0.988689;1252.4149;618.2345;47882;3245.9702;134833;116566;22.1372;1714;226;59;14810;33072;16316;33075;115165;107948;182456;312369
CATALUNYA;GLOBAL;2021-07-11;2021-07-17;No;1259.25;1.01258;1243.6092;624.1480;48340;3259.9664;135228;117255;22.1280;1667;224;56;15020;33320;16417;33201;115645;108587;198452;318077
CATALUNYA;GLOBAL;2021-07-11;2021-07-17;--;;;0.0000;0.0000;1461;0.0000;391;124;40.0433;192;21;0;283;1178;147;38;345;117;2163;583
CATALUNYA;GLOBAL;2021-07-11;2021-07-17;Si;;;750.3149;598.8363;423;12053.1732;7160;1354;7.2706;59;2;5;268;155;276;155;4940;988;247;172
CATALUNYA;GLOBAL;2021-07-10;2021-07-16;--;;;0.0000;0.0000;1486;0.0000;397;127;40.1709;182;17;0;283;1203;147;41;350;118;2085;613
CATALUNYA;GLOBAL;2021-07-10;2021-07-16;Si;;;692.2717;546.4558;386;11525.1213;6773;1368;6.9644;51;2;3;252;134;259;134;4652;991;247;184
CATALUNYA;GLOBAL;2021-07-10;2021-07-16;No;1317.86;1.06817;1233.7576;627.0015;48561;3302.0583;137933;117810;21.8959;1572;214;53;15205;33356;16673;33126;118281;109154;212080;343060
CATALUNYA;GLOBAL;2021-07-09;2021-07-15;No;1414.88;1.16218;1217.4373;635.2262;49198;3414.9705;147436;117052;21.3660;1452;202;36;16286;32912;17882;32589;127643;108578;221373;366163
CATALUNYA;GLOBAL;2021-07-09;2021-07-15;--;;;0.0000;0.0000;1550;0.0000;407;130;39.2116;169;14;0;291;1259;149;40;362;120;2125;664
CATALUNYA;GLOBAL;2021-07-09;2021-07-15;Si;;;600.2519;477.0870;337;9990.5148;5679;1378;6.9669;46;3;4;212;125;220;125;3996;956;241;191
CATALUNYA;GLOBAL;2021-07-08;2021-07-14;No;1478.54;1.23601;1196.2235;644.4322;49911;3494.2479;155217;115411;21.0992;1357;193;35;17351;32560;19048;32140;135392;107214;219195;398424
CATALUNYA;GLOBAL;2021-07-08;2021-07-14;--;;;0.0000;0.0000;1537;0.0000;417;122;37.5258;157;16;0;280;1257;139;43;372;113;2101;751
CATALUNYA;GLOBAL;2021-07-08;2021-07-14;Si;;;434.6164;344.0123;243;9047.6662;5032;1359;5.5017;45;3;3;150;93;153;91;3512;923;240;218
CATALUNYA;GLOBAL;2021-07-07;2021-07-13;--;;;0.0000;0.0000;1600;0.0000;454;111;36.1868;127;13;0;318;1282;145;41;411;103;2139;784
CATALUNYA;GLOBAL;2021-07-07;2021-07-13;Si;;;341.1809;270.3965;191;7981.6526;4320;1318;4.7705;37;3;3;110;81;107;79;3011;888;198;245
CATALUNYA;GLOBAL;2021-07-07;2021-07-13;No;1509.73;1.29133;1169.1349;655.0197;50731;3547.7666;161396;113377;20.9511;1222;176;28;18308;32423;19965;31802;141774;105311;217106;426506
CATALUNYA;GLOBAL;2021-07-06;2021-07-12;No;1496.84;1.33559;1120.7292;655.3167;50754;3535.9395;163500;110357;20.7694;1109;162;22;19029;31725;20436;30909;144639;102576;237288;445296
CATALUNYA;GLOBAL;2021-07-06;2021-07-12;--;;;0.0000;0.0000;1644;0.0000;486;118;35.5596;114;14;0;348;1296;155;42;447;107;2232;776
CATALUNYA;GLOBAL;2021-07-06;2021-07-12;Si;;;267.5651;212.3532;150;7270.9769;3758;1378;4.1725;36;4;4;81;69;82;67;2644;927;198;235
CATALUNYA;GLOBAL;2021-07-05;2021-07-11;--;;;0.0000;0.0000;1590;0.0000;487;110;34.2294;109;9;0;346;1244;153;38;456;102;2284;811
CATALUNYA;GLOBAL;2021-07-05;2021-07-11;Si;;;201.0277;157.1414;111;6557.4698;3353;1279;3.4417;36;4;3;57;54;58;51;2332;835;196;240
CATALUNYA;GLOBAL;2021-07-05;2021-07-11;No;1439.19;1.37466;1046.9393;634.1804;49117;3486.1523;164729;105272;20.0933;970;148;19;19306;29811;20264;28854;146481;97969;241946;458078
CATALUNYA;GLOBAL;2021-07-04;2021-07-10;No;1450.06;1.43122;1013.1625;619.4611;47977;3479.9031;165859;103658;19.7297;881;127;19;19121;28856;20132;28025;147588;96496;245147;459235
CATALUNYA;GLOBAL;2021-07-04;2021-07-10;--;;;0.0000;0.0000;1594;0.0000;505;113;32.8125;100;9;0;345;1249;150;39;471;105;2243;869
CATALUNYA;GLOBAL;2021-07-04;2021-07-10;Si;;;192.5336;151.4786;107;6398.9127;3332;1188;3.3366;41;5;3;53;54;54;49;2316;771;197;247
CATALUNYA;GLOBAL;2021-07-03;2021-07-09;Si;;;182.6238;145.8159;103;6265.8380;3359;1067;3.2662;45;5;3;52;51;53;46;2342;689;205;240
CATALUNYA;GLOBAL;2021-07-03;2021-07-09;No;1529.86;1.58046;967.9847;606.7561;46993;3486.7462;168585;101462;19.2965;810;113;18;19094;27899;20100;27119;150220;94483;249758;451832
CATALUNYA;GLOBAL;2021-07-03;2021-07-09;--;;;0.0000;0.0000;1599;0.0000;529;112;30.4348;91;11;0;344;1255;145;37;493;105;2263;888
CATALUNYA;GLOBAL;2021-07-02;2021-07-08;--;;;0.0000;0.0000;1572;0.0000;502;110;29.2982;74;11;0;326;1246;131;36;468;102;2396;1097
CATALUNYA;GLOBAL;2021-07-02;2021-07-08;Si;;;152.8943;123.1649;87;5298.9226;2847;896;3.1179;38;4;2;43;44;42;40;2026;604;244;273
CATALUNYA;GLOBAL;2021-07-02;2021-07-08;No;1748.31;1.96819;888.2812;582.2111;45092;3378.0045;163836;97789;18.9066;723;91;17;18510;26582;19193;25696;146366;91059;260752;461543
